Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-npnb,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,target,A,B,C,E,F,ShowProgressBar,D
1,1621244268068,17/05/2021 09:37:48,1621244268427,10,17/05/2021 19:37:48,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1621244291631,17/05/2021 09:38:11,1621244292097,10,17/05/2021 19:38:12,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21359.775000004447,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1621244292087,17/05/2021 09:38:12,1621244292534,10,17/05/2021 19:38:12,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450.4360000000015,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1621244334979,17/05/2021 09:38:54,1621244335437,10,17/05/2021 19:38:55,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,42888.590000002296,,,ICAR43_D.png,1,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1621244335416,17/05/2021 09:38:55,1621244335876,10,17/05/2021 19:38:55,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,450.4429999999993,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1621244337890,17/05/2021 09:38:57,1621244338350,10,17/05/2021 19:38:58,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,2468.9999999973224,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1621244407289,17/05/2021 09:40:07,1621244407736,10,17/05/2021 19:40:07,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,response_button_image,69365.93500000163,,,ICAR44_E.png,1,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1621244407714,17/05/2021 09:40:07,1621244408182,10,17/05/2021 19:40:08,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,450.4530000000086,,,,,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1621244474509,17/05/2021 09:41:14,1621244474915,10,17/05/2021 19:41:14,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_button_image,66703.51500000106,,,ICAR45_E.png,1,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1621244475015,17/05/2021 09:41:15,1621244475350,10,17/05/2021 19:41:15,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,450.46099999998114,,,,,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1621244519048,17/05/2021 09:41:59,1621244519497,10,17/05/2021 19:41:59,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonB,response_button_image,44126.76500000089,,,ICAR46_B.png,1,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1621244519477,17/05/2021 09:41:59,1621244519944,10,17/05/2021 19:41:59,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,450.44999999998254,,,,,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1621244688204,17/05/2021 09:44:48,1621244687785,10,17/05/2021 19:44:47,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,167821.53000000108,,,ICAR47_B.png,1,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1621244688673,17/05/2021 09:44:48,1621244688229,10,17/05/2021 19:44:48,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,450.4279999999562,,,,,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1621244982216,17/05/2021 09:49:42,1621244981814,10,17/05/2021 19:49:41,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,buttonD,response_button_image,293565.25500000134,,,ICAR48_D.png,1,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1621244982700,17/05/2021 09:49:42,1621244982257,10,17/05/2021 19:49:42,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,450.48100000002887,,,,,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1621245140267,17/05/2021 09:52:20,1621245139843,10,17/05/2021 19:52:19,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,response_button_image,157560.51499999734,,,ICAR50_E.png,1,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1621245140705,17/05/2021 09:52:20,1621245140282,10,17/05/2021 19:52:20,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,450.43599999998696,,,,,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1621245473160,17/05/2021 09:57:53,1621245472765,10,17/05/2021 19:57:52,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,332462.3100000026,,,ICAR53_C.png,1,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1621245473615,17/05/2021 09:57:53,1621245473198,10,17/05/2021 19:57:53,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,450.4429999999702,,,,,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1621245575130,17/05/2021 09:59:35,1621245575226,10,17/05/2021 19:59:35,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonA,response_button_image,102002.26500000292,,,ICAR54_A.png,1,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1621245575456,17/05/2021 09:59:35,1621245575668,10,17/05/2021 19:59:35,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,450.4459999999963,,,,,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1621245839381,17/05/2021 10:03:59,1621245838986,10,17/05/2021 20:03:58,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonD,response_button_image,263293.6950000003,,,ICAR55_D.png,1,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1621245839710,17/05/2021 10:03:59,1621245839415,10,17/05/2021 20:03:59,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,450.45900000003166,,,,,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1621245939977,17/05/2021 10:05:39,1621245940416,10,17/05/2021 20:05:40,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_button_image,100986.61999999592,,,ICAR56_E.png,1,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1621245940373,17/05/2021 10:05:40,1621245940850,10,17/05/2021 20:05:40,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,450.4539999999106,,,,,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1621245943445,17/05/2021 10:05:43,1621245943912,10,17/05/2021 20:05:43,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,3056.639999995008,,,,,0,1,0,,,,,,end,,,,,,,,,
28,1621245943773,17/05/2021 10:05:43,1621245943916,10,17/05/2021 20:05:43,52673,2,task-mowt,,12725190,5fb84feecf0626000b30cbd3,3842399,,complete,,60a238de3c80ed1e592016f3,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,CAB,Spreadsheet1,,,END TASK,,,,,1675489,,,,,0,1,0,,,,,,,,,,,,,,,
1,1621244273777,17/05/2021 09:37:53,1621244272583,10,17/05/2021 19:37:52,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1621244488749,17/05/2021 09:41:28,1621244486051,10,17/05/2021 19:41:26,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,209099.8249999998,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1621244489378,17/05/2021 09:41:29,1621244486483,10,17/05/2021 19:41:26,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,449.0899999999965,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1621244501799,17/05/2021 09:41:41,1621244500601,10,17/05/2021 19:41:40,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,14059.42499999993,,,ICAR43_D.png,1,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1621244502685,17/05/2021 09:41:42,1621244501036,10,17/05/2021 19:41:41,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,449.57500000001164,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1621244503971,17/05/2021 09:41:43,1621244502828,10,17/05/2021 19:41:42,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,1781.730000000156,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1621244525764,17/05/2021 09:42:05,1621244524622,10,17/05/2021 19:42:04,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonA,response_button_image,21746.20000000004,,,ICAR44_A.png,1,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1621244526196,17/05/2021 09:42:06,1621244525056,10,17/05/2021 19:42:05,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,449.1150000000198,,,,,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1621244552586,17/05/2021 09:42:32,1621244551422,10,17/05/2021 19:42:31,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_button_image,26289.295000000013,,,ICAR45_E.png,1,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1621244553400,17/05/2021 09:42:33,1621244551864,10,17/05/2021 19:42:31,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,449.4519999999902,,,,,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1621244584130,17/05/2021 09:43:04,1621244582973,10,17/05/2021 19:43:02,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonB,response_button_image,31043.680000000168,,,ICAR46_B.png,1,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1621244584978,17/05/2021 09:43:04,1621244583405,10,17/05/2021 19:43:03,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,449.39000000001397,,,,,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1621244625440,17/05/2021 09:43:45,1621244624285,10,17/05/2021 19:43:44,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,40820.56999999989,,,ICAR47_B.png,1,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1621244626360,17/05/2021 09:43:46,1621244624732,10,17/05/2021 19:43:44,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,449.0570000000298,,,,,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1621244672331,17/05/2021 09:44:32,1621244671184,10,17/05/2021 19:44:31,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,buttonD,response_button_image,46393.71499999968,,,ICAR48_D.png,1,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1621244673229,17/05/2021 09:44:33,1621244671623,10,17/05/2021 19:44:31,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,449.1240000000107,,,,,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1621244741313,17/05/2021 09:45:41,1621244740151,10,17/05/2021 19:45:40,52673,2,task-mowt,,12725192,5f20a850b6d5ed3d186bc3c3,3842372,,complete,,60a2373e67c57ea297709835,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,768x663,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,response_button_image,68454.13499999995,,,ICAR50_E.png,1,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
